NP_001191842.1	XP_073786583.1	42.857	35	18	1	19	51	2047	2081	0.59	31.2
NP_001191842.1	XP_073786577.1	42.857	35	18	1	19	51	2056	2090	0.59	31.2
NP_001191842.1	XP_073786574.1	42.857	35	18	1	19	51	2056	2090	0.59	31.2
NP_001191842.1	XP_073786573.1	42.857	35	18	1	19	51	2061	2095	0.59	31.2
NP_001191842.1	XP_073786571.1	42.857	35	18	1	19	51	2088	2122	0.59	31.2
NP_001191842.1	XP_073786564.1	42.857	35	18	1	19	51	2089	2123	0.59	31.2
NP_001191842.1	XP_073786558.1	42.857	35	18	1	19	51	2071	2105	0.59	31.2
NP_001191842.1	XP_073786552.1	42.857	35	18	1	19	51	2075	2109	0.59	31.2
NP_001191842.1	XP_073786546.1	42.857	35	18	1	19	51	2088	2122	0.59	31.2
NP_001191842.1	XP_073786540.1	42.857	35	18	1	19	51	2116	2150	0.59	31.2
NP_001191842.1	XP_073786536.1	42.857	35	18	1	19	51	2099	2133	0.59	31.2
NP_001191842.1	XP_073786531.1	42.857	35	18	1	19	51	2103	2137	0.59	31.2
NP_001191842.1	XP_073786529.1	42.857	35	18	1	19	51	2103	2137	0.59	31.2
NP_001191842.1	XP_073786528.1	42.857	35	18	1	19	51	2103	2137	0.59	31.2
NP_001191842.1	XP_073786517.1	42.857	35	18	1	19	51	2131	2165	0.59	31.2
NP_001191842.1	XP_073786514.1	42.857	35	18	1	19	51	2131	2165	0.59	31.2
NP_001191842.1	XP_073786512.1	42.857	35	18	1	19	51	2116	2150	0.59	31.2
NP_001191842.1	XP_073786506.1	42.857	35	18	1	19	51	2116	2150	0.59	31.2
NP_001191842.1	XP_073786502.1	42.857	35	18	1	19	51	2131	2165	0.59	31.2
NP_001191842.1	XP_073786499.1	42.857	35	18	1	19	51	2131	2165	0.59	31.2
NP_001191842.1	XP_073786498.1	42.857	35	18	1	19	51	2131	2165	0.59	31.2
NP_001191842.1	XP_073773450.1	42.857	35	18	1	19	51	1061	1095	1.1	30.4
NP_001191842.1	XP_073773449.1	42.857	35	18	1	19	51	1060	1094	1.1	30.4
NP_001191842.1	XP_073773448.1	42.857	35	18	1	19	51	1061	1095	1.1	30.4
NP_001191842.1	XP_073773447.1	42.857	35	18	1	19	51	1076	1110	1.1	30.4
NP_001191842.1	XP_068080588.2	42.857	35	18	1	19	51	1077	1111	1.1	30.4
NP_001191842.1	XP_073773446.1	42.857	35	18	1	19	51	1076	1110	1.1	30.4
NP_001191842.1	XP_073773444.1	42.857	35	18	1	19	51	1077	1111	1.1	30.4
NP_001191842.1	XP_021335691.2	42.857	35	18	1	19	51	1077	1111	1.1	30.4
NP_001191842.1	XP_073773443.1	42.857	35	18	1	19	51	1078	1112	1.1	30.4
NP_001191842.1	XP_073773442.1	42.857	35	18	1	19	51	1093	1127	1.1	30.4
NP_001191842.1	XP_073773441.1	42.857	35	18	1	19	51	1092	1126	1.1	30.4
NP_001191842.1	XP_073773440.1	42.857	35	18	1	19	51	1093	1127	1.1	30.4
NP_001191842.1	XP_073773439.1	42.857	35	18	1	19	51	1094	1128	1.1	30.4
NP_001191842.1	XP_073773438.1	42.857	35	18	1	19	51	1110	1144	1.1	30.4
NP_001191842.1	XP_073773437.1	42.857	35	18	1	19	51	1108	1142	1.1	30.4
NP_001191842.1	XP_073773436.1	42.857	35	18	1	19	51	1109	1143	1.1	30.4
NP_001191842.1	XP_073773435.1	42.857	35	18	1	19	51	1110	1144	1.1	30.4
NP_001191842.1	XP_073773434.1	42.857	35	18	1	19	51	1126	1160	1.1	30.4
NP_001191842.1	XP_073773433.1	42.857	35	18	1	19	51	1273	1307	1.1	30.4
NP_001191842.1	XP_073773432.1	42.857	35	18	1	19	51	1274	1308	1.1	30.4
NP_001191842.1	XP_073773431.1	42.857	35	18	1	19	51	1305	1339	1.1	30.4
NP_001191842.1	XP_073773430.1	42.857	35	18	1	19	51	1306	1340	1.1	30.4
NP_001191842.1	XP_073773429.1	42.857	35	18	1	19	51	1313	1347	1.1	30.4
NP_001191842.1	XP_073773428.1	42.857	35	18	1	19	51	1324	1358	1.1	30.4
NP_001191842.1	XP_073773427.1	42.857	35	18	1	19	51	1325	1359	1.1	30.4
NP_001191842.1	XP_073773426.1	42.857	35	18	1	19	51	1324	1358	1.1	30.4
NP_001191842.1	XP_073773425.1	42.857	35	18	1	19	51	1325	1359	1.1	30.4
NP_001191842.1	XP_073773424.1	42.857	35	18	1	19	51	1330	1364	1.1	30.4
NP_001191842.1	XP_073773423.1	42.857	35	18	1	19	51	1341	1375	1.1	30.4
NP_001191842.1	XP_073773422.1	42.857	35	18	1	19	51	1340	1374	1.1	30.4
NP_001191842.1	XP_073773421.1	42.857	35	18	1	19	51	1341	1375	1.1	30.4
NP_001191842.1	XP_073773420.1	42.857	35	18	1	19	51	1345	1379	1.1	30.4
NP_001191842.1	XP_073773419.1	42.857	35	18	1	19	51	1357	1391	1.1	30.4
NP_001191842.1	XP_073773417.1	42.857	35	18	1	19	51	1357	1391	1.1	30.4
NP_001191842.1	XP_073773416.1	42.857	35	18	1	19	51	1358	1392	1.1	30.4
NP_001191842.1	XP_073773415.1	42.857	35	18	1	19	51	1361	1395	1.1	30.4
NP_001191842.1	XP_073773414.1	42.857	35	18	1	19	51	1362	1396	1.1	30.4
NP_001191842.1	XP_073773413.1	42.857	35	18	1	19	51	1390	1424	1.1	30.4
NP_001191842.1	XP_073773412.1	42.857	35	18	1	19	51	1446	1480	1.1	30.4
NP_001243238.1	NP_001038442.2	41.667	60	24	3	21	75	43	96	8.97e-05	42.7
NP_001243238.1	XP_073788577.1	41.667	48	26	2	22	67	15	62	0.063	34.3
NP_001243238.1	XP_073788577.1	38.000	50	20	3	23	63	51	98	0.063	34.3
NP_001243238.1	XP_073788578.1	38.000	50	20	3	23	63	51	98	0.073	34.3
NP_001243238.1	XP_073788578.1	41.667	48	26	2	22	67	15	62	0.075	34.3
NP_001243238.1	NP_001018508.1	45.455	22	12	0	42	63	34	55	0.17	33.1
NP_001243238.1	NP_001132933.1	33.333	33	17	1	38	65	25	57	0.37	32.0
NP_001243238.1	XP_021323075.2	42.857	28	16	0	37	64	234	261	0.39	32.0
NP_001243238.1	XP_021323075.2	42.857	28	16	0	37	64	184	211	1.2	30.4
NP_001243238.1	XP_021323075.2	34.091	44	24	1	63	101	382	425	5.8	28.5
NP_001243238.1	XP_021330223.1	37.209	43	18	1	30	63	32	74	0.82	30.8
NP_001243238.1	XP_073768945.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768945.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073768937.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768937.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073768926.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768926.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073768919.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768919.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073768916.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768916.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073768912.1	39.683	63	29	5	7	67	10	65	3.5	29.3
NP_001243238.1	XP_073768912.1	41.176	34	17	2	33	65	72	103	4.1	28.9
NP_001243238.1	XP_073784576.1	40.741	27	16	0	37	63	49	75	4.5	28.9
NP_001243238.1	XP_073780592.1	33.333	36	21	1	31	63	19	54	7.2	28.5
NP_001243238.1	XP_073780591.1	33.333	36	21	1	31	63	19	54	7.2	28.5
NP_032246.2	NP_001013045.1	51.351	148	71	1	1	147	1	148	3.68e-53	166
NP_032246.2	XP_073796396.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796385.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796377.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796374.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796370.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796368.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796363.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796356.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796352.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796350.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796346.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796340.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796332.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796326.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796320.1	44.828	145	73	2	4	146	3	142	2.70e-31	110
NP_032246.2	XP_073796316.1	44.828	145	73	2	4	146	35	174	6.74e-31	110
NP_001153608.1	XP_001331783.2	52.778	216	99	1	11	223	44	259	2.50e-82	247
NP_001153608.1	XP_073787737.1	45.494	233	113	3	4	223	1	232	9.13e-66	204
NP_001153608.1	NP_001017864.1	41.880	234	126	4	2	225	24	257	1.46e-62	197
NP_001153608.1	XP_073786083.1	32.530	83	48	3	85	159	1202	1284	0.55	33.1
NP_001153608.1	XP_073778513.1	30.909	55	37	1	46	99	584	638	7.9	29.6
NP_001153608.1	XP_073778511.1	30.909	55	37	1	46	99	735	789	9.6	29.3
NP_001153609.1	XP_001331783.2	52.315	216	100	1	11	223	44	259	9.46e-82	246
NP_001153609.1	XP_073787737.1	45.064	233	114	3	4	223	1	232	6.69e-65	202
NP_001153609.1	NP_001017864.1	41.453	234	127	4	2	225	24	257	4.09e-62	196
NP_001153609.1	XP_073786083.1	31.325	83	49	3	85	159	1202	1284	8.0	29.6
NP_001153609.1	XP_073786513.1	32.692	52	35	0	40	91	271	322	10.0	28.9
NP_001013390.1	NP_001233213.1	28.000	100	57	3	1	93	100	191	0.099	33.9
NP_001013390.1	XP_009299463.2	28.000	100	57	3	1	93	100	191	0.099	33.9
NP_001013390.1	XP_068077313.2	36.364	55	23	1	60	102	2145	2199	1.3	30.4
NP_001013390.1	XP_068077312.2	36.364	55	23	1	60	102	2162	2216	1.3	30.4
NP_001032835.2	XP_005164176.1	44.118	340	158	2	8	316	15	353	2.15e-87	267
NP_001032835.2	NP_998661.1	44.118	340	158	2	8	316	15	353	2.15e-87	267
NP_001032835.2	XP_073794926.1	42.458	358	162	3	2	316	6	362	1.58e-82	255
NP_001032835.2	XP_021325718.1	43.571	280	126	2	68	316	1	279	5.95e-66	210
NP_001032835.2	XP_073794354.1	43.571	280	126	2	68	316	1	279	5.95e-66	210
NP_001032835.2	XP_073794350.1	43.571	280	126	2	68	316	1	279	5.95e-66	210
NP_001291196.1	NP_001103757.1	32.353	102	59	3	2	103	13	104	7.05e-05	40.4
NP_001291196.1	XP_001922296.1	33.929	56	35	1	38	93	78	131	0.053	33.1
NP_001291196.1	XP_068070984.2	29.787	47	31	1	24	70	416	460	1.5	29.6
NP_001291196.1	XP_021323440.2	29.787	47	31	1	24	70	440	484	1.6	29.6
NP_001291196.1	XP_073790618.1	33.333	66	42	2	5	69	2	66	6.2	27.7
NP_001291196.1	XP_005161468.1	33.333	66	42	2	5	69	2	66	6.3	27.7
NP_001291196.1	XP_073790622.1	33.333	66	42	2	5	69	2	66	6.3	27.7
NP_001291196.1	XP_073790621.1	33.333	66	42	2	5	69	2	66	6.5	27.7
NP_001291196.1	XP_009290906.1	35.714	42	27	0	38	79	78	119	6.9	27.3
NP_536684.2	XP_009294380.1	55.987	309	133	2	11	317	21	328	7.90e-124	359
NP_536684.2	NP_955903.1	53.145	318	148	1	1	317	1	318	7.41e-122	353
NP_536684.2	NP_932335.1	56.333	300	128	2	6	303	16	314	8.46e-119	346
NP_536684.2	NP_001082978.1	42.045	264	145	5	26	282	71	333	4.61e-60	197
NP_536684.2	NP_001012506.1	39.286	308	169	8	21	317	40	340	2.11e-59	195
NP_536684.2	XP_005163234.2	35.647	317	197	4	6	315	58	374	1.67e-58	194
NP_536684.2	XP_068073466.2	36.735	294	179	4	29	315	6	299	1.89e-57	189
NP_536684.2	XP_073798111.1	37.931	232	134	3	6	234	58	282	1.58e-45	159
NP_536684.2	XP_073798113.1	43.011	186	103	2	29	211	6	191	7.06e-45	152
NP_536684.2	NP_997885.2	37.324	284	174	3	27	306	83	366	1.63e-44	158
NP_536684.2	XP_073798112.1	39.713	209	116	3	29	234	6	207	3.44e-44	153
NP_536684.2	NP_957001.1	32.292	192	114	7	30	211	8	193	1.12e-16	80.9
NP_536684.2	XP_684476.2	27.826	230	141	8	30	245	4	222	2.42e-14	73.9
NP_536684.2	XP_005163825.2	27.826	230	141	8	30	245	4	222	2.42e-14	73.9
NP_536684.2	NP_001018379.1	27.562	283	176	12	27	297	1	266	3.00e-14	73.9
NP_536684.2	NP_001017792.1	29.557	203	119	5	32	211	11	212	1.98e-13	70.5
NP_536684.2	NP_999936.1	28.899	218	132	9	3	206	11	219	3.23e-12	67.8
NP_536684.2	NP_001005597.1	31.959	194	114	7	24	207	9	194	7.52e-12	66.2
NP_536684.2	XP_021324955.2	34.615	104	65	3	110	211	37	139	1.34e-10	62.4
NP_536684.2	XP_073806297.1	31.868	182	106	7	24	195	9	182	1.49e-10	61.6
NP_536684.2	NP_998043.2	26.840	231	141	10	3	214	11	232	4.62e-10	61.2
NP_536684.2	NP_001186991.1	28.365	208	123	7	27	214	18	219	6.12e-10	60.8
NP_536684.2	XP_073776073.1	30.055	183	110	7	25	195	45	221	2.13e-09	59.3
NP_536684.2	NP_001006098.1	27.604	192	124	4	33	211	13	202	2.43e-09	58.5
NP_536684.2	NP_001038811.1	28.889	180	116	6	25	195	45	221	2.84e-09	59.3
NP_536684.2	NP_001005292.2	26.238	202	132	6	25	214	5	201	3.02e-09	58.5
NP_536684.2	NP_001186229.1	30.097	206	120	7	25	211	45	245	3.77e-09	58.5
NP_536684.2	XP_009298065.2	28.571	140	92	5	110	245	33	168	4.40e-09	57.8
NP_536684.2	NP_001002143.2	24.887	221	145	8	30	237	7	219	6.28e-09	57.4
NP_536684.2	XP_073796510.1	34.247	146	83	5	27	165	18	157	1.38e-08	55.8
NP_536684.2	NP_001002444.2	25.128	195	130	6	27	211	55	243	3.08e-08	55.8
NP_536684.2	XP_073788370.1	26.178	191	132	5	29	215	2	187	3.34e-08	55.1
NP_536684.2	NP_001018519.1	34.247	146	83	5	27	165	18	157	4.25e-08	55.5
NP_536684.2	XP_073787220.1	30.583	206	116	9	27	211	52	251	4.27e-08	55.5
NP_536684.2	XP_073788974.1	26.341	205	135	8	13	206	30	229	8.08e-08	54.7
NP_536684.2	XP_073788973.1	26.341	205	135	8	13	206	30	229	8.08e-08	54.7
NP_536684.2	XP_073770434.1	29.457	129	83	5	80	206	45	167	1.20e-07	53.9
NP_536684.2	NP_001017731.1	27.670	206	122	7	32	211	9	213	2.29e-07	52.8
NP_536684.2	XP_005163472.1	28.000	225	135	8	8	211	1	219	2.50e-07	53.1
NP_536684.2	XP_017212892.1	28.502	207	122	7	25	211	20	220	9.93e-07	51.2
NP_536684.2	XP_005162937.1	25.263	190	127	6	27	207	33	216	9.98e-07	51.2
NP_536684.2	XP_073796309.1	25.263	190	127	6	27	207	33	216	1.18e-06	50.8
NP_536684.2	XP_017206915.1	29.469	207	121	8	25	211	48	249	1.31e-06	50.8
NP_536684.2	XP_690042.2	29.469	207	121	8	25	211	48	249	1.50e-06	50.8
NP_536684.2	XP_073796726.1	27.228	202	120	6	36	211	33	233	1.81e-06	50.4
NP_536684.2	NP_001313470.1	25.521	192	120	6	27	206	3	183	2.09e-06	50.1
NP_536684.2	XP_021331215.1	25.521	192	120	6	27	206	3	183	2.24e-06	49.3
NP_536684.2	XP_073786428.1	25.000	208	127	6	32	211	10	216	3.18e-06	49.3
NP_536684.2	XP_068071004.1	25.000	208	127	6	32	211	10	216	3.18e-06	49.3
NP_536684.2	NP_001410175.1	25.000	208	127	6	32	211	10	216	3.18e-06	49.3
NP_536684.2	NP_991211.1	30.460	174	104	8	1	164	3	169	1.14e-05	48.1
NP_536684.2	NP_957175.1	27.660	188	119	8	30	206	57	238	1.30e-05	47.8
NP_536684.2	XP_009297199.1	25.434	173	113	6	32	195	33	198	1.70e-05	47.4
NP_536684.2	NP_956861.2	26.087	207	144	5	16	216	17	220	1.90e-05	47.0
NP_536684.2	NP_001004641.1	28.761	226	121	9	30	229	37	248	2.11e-05	47.4
NP_536684.2	NP_919387.1	28.409	176	103	8	28	193	3	165	6.03e-05	45.4
NP_536684.2	NP_001006031.1	30.622	209	113	11	27	211	2	202	9.88e-05	45.1
NP_536684.2	NP_001070025.1	26.923	156	97	5	33	184	44	186	1.01e-04	45.1
NP_536684.2	XP_073779027.1	30.000	180	97	8	27	199	34	191	1.81e-04	44.3
NP_536684.2	XP_073779026.1	30.000	180	97	8	27	199	34	191	1.81e-04	44.3
NP_536684.2	NP_001013468.1	23.500	200	143	5	27	219	304	500	2.90e-04	44.3
NP_536684.2	XP_073779108.1	30.872	149	90	6	27	169	34	175	3.24e-04	43.5
NP_536684.2	XP_073779107.1	30.872	149	90	6	27	169	34	175	3.24e-04	43.5
NP_536684.2	XP_073779105.1	30.872	149	90	6	27	169	34	175	3.24e-04	43.5
NP_536684.2	XP_073779104.1	30.872	149	90	6	27	169	34	175	3.24e-04	43.5
NP_536684.2	XP_073779103.1	30.872	149	90	6	27	169	34	175	3.24e-04	43.5
NP_536684.2	NP_001003477.1	30.108	186	112	9	15	190	25	202	4.10e-04	43.1
NP_536684.2	NP_956847.1	25.926	135	89	4	32	157	5	137	0.001	41.6
NP_536684.2	NP_001038910.1	26.596	94	62	2	30	118	7	98	0.003	38.9
NP_536684.2	XP_002660947.4	26.901	171	99	8	34	197	45	196	0.004	40.0
NP_536684.2	XP_073798021.1	23.697	211	127	6	27	209	119	323	0.030	37.7
NP_536684.2	XP_073798022.1	26.490	151	98	5	27	170	119	263	0.039	37.4
NP_536684.2	XP_068073440.2	26.490	151	98	5	27	170	119	263	0.043	37.0
NP_536684.2	XP_073779025.1	30.409	171	90	9	36	199	65	213	0.047	37.0
NP_536684.2	XP_073779023.1	30.409	171	90	9	36	199	65	213	0.047	37.0
NP_536684.2	XP_073779022.1	30.409	171	90	9	36	199	65	213	0.047	37.0
NP_536684.2	NP_955907.1	22.404	183	135	4	30	206	49	230	0.050	36.6
NP_536684.2	NP_001040655.1	25.000	120	80	4	27	140	39	154	0.22	34.7
NP_536684.2	NP_001030144.1	24.818	137	83	5	156	272	807	943	0.29	35.0
NP_536684.2	XP_005172653.1	24.818	137	83	5	156	272	845	981	0.29	35.0
NP_536684.2	XP_009303356.1	24.818	137	83	5	156	272	845	981	0.33	34.7
NP_536684.2	XP_073773737.1	24.862	181	123	7	30	206	8	179	0.45	33.5
NP_536684.2	NP_001002205.1	26.455	189	126	5	34	211	10	196	0.96	32.7
NP_536684.2	NP_987120.1	27.273	154	99	5	18	164	29	176	3.5	31.2
NP_536684.2	NP_001070796.1	22.707	229	133	8	30	214	3	231	5.1	30.4
NP_536684.2	XP_073779345.1	27.273	154	99	5	18	164	85	232	7.0	30.0
NP_536684.2	XP_073779344.1	27.273	154	99	5	18	164	87	234	7.2	30.0
NP_536684.2	XP_005164073.1	32.857	70	44	2	27	95	157	224	8.7	30.0
NP_536684.2	NP_001003645.1	32.857	70	44	2	27	95	157	224	9.6	30.0
NP_038572.3	NP_956879.1	30.539	334	208	12	10	331	4	325	1.71e-39	144
NP_038572.3	NP_571779.1	27.190	331	218	11	10	331	4	320	7.12e-32	123
NP_038572.3	NP_919384.1	27.692	260	173	8	44	296	35	286	4.22e-29	115
NP_038572.3	XP_005171048.2	26.686	341	231	9	8	331	59	397	7.78e-29	116
NP_038572.3	XP_073791434.1	27.299	348	223	10	4	328	8	348	1.11e-28	115
NP_038572.3	XP_021332410.1	27.458	295	197	8	52	331	4	296	2.27e-27	111
NP_038572.3	NP_001274026.1	26.948	308	206	9	39	331	40	343	5.10e-27	111
NP_038572.3	NP_001077014.1	25.817	306	194	9	40	324	49	342	2.06e-25	106
NP_038572.3	NP_919406.1	27.881	269	182	7	39	299	40	304	3.84e-25	105
NP_038572.3	NP_001070109.1	26.471	306	200	11	11	308	7	295	9.50e-25	103
NP_038572.3	NP_956700.1	25.175	286	197	8	10	289	4	278	1.90e-23	100
NP_038572.3	XP_005171054.1	27.778	270	180	9	39	299	40	303	1.16e-22	98.2
NP_038572.3	XP_073799868.1	26.198	313	210	10	4	301	8	314	1.56e-20	92.0
NP_038572.3	XP_073791566.1	27.344	256	174	7	52	299	4	255	4.73e-19	87.8
NP_038572.3	XP_073799869.1	27.778	234	159	6	71	296	21	252	1.27e-18	85.5
NP_038572.3	XP_001340413.5	32.000	150	93	6	188	331	179	325	2.62e-12	68.6
NP_038572.3	XP_073800476.1	32.000	150	93	6	188	331	179	325	3.78e-12	68.2
NP_038572.3	XP_073799311.1	31.677	161	100	6	179	331	45	203	4.56e-11	63.2
NP_038572.3	XP_068073540.1	27.049	244	165	6	87	325	84	319	2.88e-10	62.4
NP_038572.3	NP_571565.1	28.846	104	72	1	207	308	110	213	1.02e-09	59.7
NP_038572.3	XP_002661942.3	37.975	79	44	3	225	301	128	203	6.35e-09	57.4
NP_038572.3	XP_005168179.1	37.975	79	44	3	225	301	129	204	6.59e-09	57.4
NP_038572.3	XP_073798923.1	25.652	230	152	10	112	331	111	331	1.59e-08	57.4
NP_038572.3	XP_017209800.1	25.847	236	144	11	112	331	111	331	2.08e-08	56.6
NP_038572.3	XP_073797746.1	29.054	148	100	4	181	325	172	317	5.83e-08	55.5
NP_038572.3	XP_073798925.1	27.660	141	97	3	188	324	161	300	1.17e-07	54.3
NP_038572.3	XP_073797747.1	28.846	156	104	5	181	331	172	325	1.28e-07	54.3
NP_038572.3	XP_073798924.1	27.660	141	97	3	188	324	179	318	1.42e-07	53.9
NP_038572.3	NP_571770.1	27.907	86	61	1	224	308	121	206	5.03e-07	51.6
NP_038572.3	NP_001007168.1	33.333	96	58	3	209	300	114	207	5.09e-07	52.0
NP_038572.3	XP_021330605.1	24.852	169	110	5	40	203	49	205	6.41e-07	51.6
NP_038572.3	XP_068073399.1	25.490	204	141	7	111	305	101	302	1.17e-06	51.2
NP_038572.3	XP_073797760.1	30.709	127	80	5	188	307	172	297	1.19e-06	51.2
NP_038572.3	XP_073797759.1	30.709	127	80	5	188	307	172	297	1.19e-06	51.2
NP_038572.3	NP_571552.1	31.818	110	67	4	223	326	127	234	1.24e-06	50.4
NP_038572.3	XP_068073400.1	28.682	129	84	5	184	305	50	177	1.16e-05	47.4
NP_038572.3	NP_001071221.2	25.781	128	81	5	209	326	113	236	2.44e-05	47.0
NP_038572.3	XP_068080076.2	30.380	79	49	2	224	300	157	231	7.66e-05	45.4
NP_038572.3	XP_073774213.1	27.826	115	73	5	197	304	104	215	1.05e-04	45.8
NP_038572.3	XP_073774213.1	30.952	84	47	3	221	295	522	603	0.054	37.0
NP_038572.3	XP_073774213.1	36.585	41	23	1	227	267	237	274	3.0	31.6
